,loan_amnt,amt_difference,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs_cat,inq_last_6mths_cat,open_acc,pub_rec,pub_rec_cat,acc_ratio,initial_list_status,loan_status,target
208213,17000.0,eq,36,549.83,B,5.0,RENT,70000.0,Not Verified,credit_card,10.98,no,yes,10.0,0.0,no,0.30303030303,f,Charged Off,1
208214,24000.0,less,60,680.44,F,5.0,RENT,93000.0,Verified,debt_consolidation,14.46,yes,yes,13.0,0.0,no,0.40625,f,Fully Paid,0
208215,4500.0,eq,36,164.39,D,2.0,RENT,26000.0,Not Verified,other,28.15,no,no,6.0,0.0,no,0.75,f,Fully Paid,0
208216,17250.0,eq,36,604.76,C,8.0,RENT,44000.0,Source Verified,debt_consolidation,22.47,no,yes,12.0,0.0,no,0.571428571429,f,Charged Off,1
208217,12000.0,eq,36,412.06,C,10.0,MORTGAGE,66400.0,Not Verified,debt_consolidation,26.89,no,yes,11.0,0.0,no,0.323529411765,f,Fully Paid,0
208218,15925.0,eq,36,558.31,C,7.0,MORTGAGE,94000.0,Not Verified,credit_card,12.01,no,yes,11.0,0.0,no,0.6875,f,Charged Off,1
208219,16000.0,less,36,564.81,C,10.0,MORTGAGE,54000.0,Verified,debt_consolidation,14.18,no,yes,8.0,0.0,no,0.421052631579,f,Fully Paid,0
208220,11025.0,eq,36,378.58,C,5.0,MORTGAGE,95000.0,Not Verified,debt_consolidation,11.57,no,no,12.0,0.0,no,0.521739130435,f,Fully Paid,0
208221,4300.0,eq,36,149.72,C,10.0,MORTGAGE,53000.0,Not Verified,debt_consolidation,10.64,yes,yes,12.0,0.0,no,0.5,f,Fully Paid,0
208222,5500.0,eq,36,191.5,C,4.0,RENT,36000.0,Source Verified,debt_consolidation,21.93,yes,no,10.0,0.0,no,0.526315789474,f,Fully Paid,0
208223,5200.0,eq,36,173.02,B,1.0,RENT,20000.0,Verified,debt_consolidation,30.3,no,no,7.0,0.0,no,0.368421052632,f,Charged Off,1
208224,15250.0,eq,36,555.08,D,6.0,RENT,38844.0,Verified,debt_consolidation,33.27,no,no,11.0,0.0,no,0.379310344828,f,Fully Paid,0
208225,14400.0,less,36,472.4,B,1.0,RENT,55000.0,Verified,major_purchase,11.11,yes,yes,14.0,0.0,no,0.636363636364,f,Fully Paid,0
208227,10000.0,less,36,332.72,B,2.0,RENT,62000.0,Not Verified,debt_consolidation,4.63,no,no,5.0,0.0,no,0.454545454545,f,Fully Paid,0
208229,3250.0,eq,60,79.54,C,2.0,RENT,38000.0,Verified,debt_consolidation,21.03,no,yes,7.0,1.0,yes,0.7,f,Charged Off,1
208230,11500.0,eq,36,350.01,A,1.0,RENT,34500.0,Source Verified,other,0.71,no,no,5.0,0.0,no,0.555555555556,f,Fully Paid,0
208231,18000.0,less,60,401.5,B,8.0,MORTGAGE,92000.0,Verified,major_purchase,16.22,no,no,16.0,0.0,no,0.484848484848,f,Fully Paid,0
208232,5000.0,eq,36,182.65,D,5.0,MORTGAGE,72000.0,Not Verified,debt_consolidation,29.02,no,yes,18.0,0.0,no,0.461538461538,f,Fully Paid,0
208233,14075.0,eq,36,490.06,C,5.0,RENT,51100.0,Not Verified,debt_consolidation,26.95,no,yes,11.0,0.0,no,0.407407407407,f,Fully Paid,0
208234,16000.0,eq,60,441.73,E,9.0,RENT,56000.0,Verified,debt_consolidation,27.02,no,no,17.0,0.0,no,0.566666666667,f,Fully Paid,0
208235,12000.0,eq,36,375.49,A,10.0,MORTGAGE,97000.0,Not Verified,debt_consolidation,15.65,no,no,9.0,0.0,no,0.692307692308,f,Fully Paid,0
208236,35000.0,less,36,1336.31,E,10.0,MORTGAGE,120000.0,Verified,debt_consolidation,25.58,no,no,15.0,0.0,no,0.384615384615,f,Fully Paid,0
208237,7500.0,eq,36,233.72,A,10.0,MORTGAGE,65000.0,Not Verified,major_purchase,4.45,no,no,4.0,0.0,no,0.222222222222,f,Fully Paid,0
208238,11500.0,eq,36,353.1,A,3.0,RENT,33000.0,Not Verified,credit_card,15.2,no,no,8.0,0.0,no,1.0,f,Fully Paid,0
208239,4000.0,eq,36,139.27,C,4.0,MORTGAGE,68000.0,Not Verified,home_improvement,24.94,no,yes,14.0,0.0,no,0.424242424242,f,Fully Paid,0
208240,10000.0,eq,36,342.22,B,10.0,OWN,55000.0,Not Verified,major_purchase,20.9,no,yes,11.0,0.0,no,0.5,f,Fully Paid,0
208241,9000.0,eq,36,299.45,B,6.0,RENT,68000.0,Source Verified,other,21.62,no,no,7.0,0.0,no,0.333333333333,f,Charged Off,1
208242,12000.0,eq,36,432.45,D,7.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,9.84,yes,no,11.0,0.0,no,0.647058823529,f,Charged Off,1
208243,16000.0,less,36,486.97,A,4.0,MORTGAGE,75000.0,Verified,small_business,4.83,no,no,6.0,0.0,no,0.75,f,Fully Paid,0
208244,7200.0,eq,36,236.2,B,7.0,RENT,75000.0,Not Verified,major_purchase,18.75,no,yes,8.0,0.0,no,0.242424242424,f,Fully Paid,0
208245,15000.0,eq,36,513.33,B,10.0,RENT,49000.0,Verified,debt_consolidation,7.84,no,yes,7.0,0.0,no,0.388888888889,f,Fully Paid,0
208246,30000.0,less,36,970.28,B,7.0,MORTGAGE,125000.0,Verified,debt_consolidation,11.02,no,yes,12.0,0.0,no,0.342857142857,f,Fully Paid,0
208247,5825.0,eq,36,200.02,C,7.0,RENT,30000.0,Source Verified,debt_consolidation,29.32,no,yes,8.0,0.0,no,0.727272727273,f,Fully Paid,0
208248,9800.0,less,36,300.9,A,9.0,OWN,55000.0,Verified,credit_card,34.69,no,no,8.0,0.0,no,0.363636363636,f,Fully Paid,0
208249,4200.0,eq,36,133.37,A,4.0,MORTGAGE,39000.0,Not Verified,home_improvement,16.49,no,no,17.0,0.0,no,0.739130434783,f,Fully Paid,0
208250,23850.0,eq,60,671.66,F,2.0,RENT,60000.0,Verified,debt_consolidation,34.28,yes,no,13.0,0.0,no,0.481481481481,f,Fully Paid,0
208252,10000.0,eq,36,323.43,B,3.0,RENT,48000.0,Not Verified,debt_consolidation,22.13,no,no,8.0,0.0,no,0.615384615385,f,Fully Paid,0
208253,7800.0,eq,36,266.93,B,1.0,RENT,65000.0,Not Verified,debt_consolidation,11.3,no,no,13.0,0.0,no,0.722222222222,f,Fully Paid,0
208254,12650.0,less,36,426.9,B,8.0,MORTGAGE,57000.0,Verified,credit_card,28.69,no,yes,12.0,0.0,no,0.6,f,Fully Paid,0
208255,10400.0,eq,36,357.12,C,10.0,MORTGAGE,105000.0,Not Verified,debt_consolidation,11.53,no,no,13.0,0.0,no,0.565217391304,f,Fully Paid,0
208256,32000.0,less,36,1252.6,F,10.0,MORTGAGE,80200.0,Verified,debt_consolidation,16.43,yes,yes,29.0,0.0,no,0.58,f,Charged Off,1
208257,1600.0,eq,36,54.95,C,10.0,MORTGAGE,35000.0,Not Verified,major_purchase,18.38,no,yes,9.0,0.0,no,0.2,f,Fully Paid,0
208258,18000.0,eq,36,560.91,A,5.0,RENT,50000.0,Not Verified,debt_consolidation,22.7,no,yes,15.0,0.0,no,0.483870967742,f,Fully Paid,0
208259,26500.0,less,36,948.37,C,10.0,MORTGAGE,86000.0,Verified,debt_consolidation,21.2,yes,yes,16.0,0.0,no,0.347826086957,f,Default,0
208260,17825.0,eq,60,459.95,D,1.0,RENT,75000.0,Verified,credit_card,11.7,no,yes,9.0,0.0,no,0.75,f,Fully Paid,0
208261,5675.0,eq,36,191.52,B,10.0,RENT,40000.0,Not Verified,debt_consolidation,6.51,no,no,3.0,0.0,no,0.3,f,Fully Paid,0
208262,12000.0,eq,36,373.94,A,10.0,MORTGAGE,48500.0,Not Verified,credit_card,14.91,no,yes,14.0,0.0,no,0.466666666667,f,Fully Paid,0
208263,12700.0,eq,36,389.94,A,1.0,MORTGAGE,45000.0,Not Verified,major_purchase,7.25,no,yes,11.0,0.0,no,0.846153846154,f,Charged Off,1
208264,12000.0,less,36,399.26,B,10.0,MORTGAGE,61387.0,Verified,debt_consolidation,24.86,no,no,17.0,0.0,no,0.708333333333,f,Fully Paid,0
208265,35000.0,eq,36,1295.74,D,10.0,RENT,110000.0,Verified,credit_card,15.48,no,yes,23.0,0.0,no,0.511111111111,f,Fully Paid,0
208266,6000.0,eq,36,187.75,A,3.0,OWN,150000.0,Not Verified,debt_consolidation,1.04,no,no,5.0,0.0,no,0.384615384615,f,Fully Paid,0
208267,8000.0,eq,36,245.63,A,10.0,MORTGAGE,32000.0,Not Verified,debt_consolidation,28.28,no,no,13.0,1.0,yes,0.684210526316,f,Fully Paid,0
208268,8000.0,eq,36,291.19,D,4.0,RENT,50000.0,Not Verified,debt_consolidation,14.45,yes,yes,10.0,0.0,no,0.384615384615,f,Charged Off,1
208269,11500.0,eq,36,393.55,B,6.0,RENT,43680.0,Not Verified,debt_consolidation,18.43,no,yes,14.0,0.0,no,1.0,f,Fully Paid,0
208270,14000.0,eq,36,465.81,B,6.0,RENT,39200.0,Not Verified,debt_consolidation,13.44,no,no,7.0,0.0,no,0.269230769231,f,Fully Paid,0
208271,3800.0,eq,36,118.91,A,4.0,OWN,25000.0,Not Verified,credit_card,25.82,no,no,9.0,0.0,no,0.428571428571,f,Fully Paid,0
208272,9000.0,eq,36,291.09,B,10.0,MORTGAGE,60000.0,Not Verified,credit_card,4.76,no,no,12.0,0.0,no,0.75,f,Fully Paid,0
208273,12000.0,eq,36,410.66,B,6.0,MORTGAGE,62000.0,Not Verified,debt_consolidation,14.65,no,no,6.0,0.0,no,0.4,f,Fully Paid,0
208274,7200.0,eq,36,242.98,B,5.0,RENT,83000.0,Verified,credit_card,33.93,no,yes,13.0,0.0,no,1.0,f,Fully Paid,0
208275,4325.0,eq,36,151.63,C,1.0,OWN,24000.0,Source Verified,debt_consolidation,11.9,no,yes,19.0,0.0,no,0.633333333333,f,Fully Paid,0
208276,12000.0,eq,36,373.94,A,1.0,RENT,60000.0,Source Verified,debt_consolidation,7.16,no,yes,7.0,0.0,no,0.368421052632,f,Fully Paid,0
208277,20275.0,eq,60,523.16,D,10.0,MORTGAGE,122000.0,Source Verified,debt_consolidation,14.83,no,yes,11.0,0.0,no,0.44,f,Fully Paid,0
208278,6000.0,eq,36,202.49,B,2.0,MORTGAGE,44408.0,Not Verified,credit_card,17.46,no,yes,7.0,0.0,no,0.368421052632,f,Fully Paid,0
208279,30000.0,eq,36,1100.44,D,1.0,MORTGAGE,110000.0,Verified,debt_consolidation,14.77,no,yes,20.0,0.0,no,0.47619047619,f,Fully Paid,0
208280,3000.0,eq,36,101.25,B,1.0,RENT,26000.0,Not Verified,wedding,11.54,no,yes,10.0,0.0,no,0.5,f,Charged Off,1
208281,15000.0,eq,36,522.26,C,1.0,RENT,70000.0,Source Verified,moving,21.55,no,no,10.0,0.0,no,0.526315789474,f,Fully Paid,0
208282,9600.0,eq,36,343.56,C,1.0,MORTGAGE,40000.0,Not Verified,debt_consolidation,7.19,no,yes,6.0,0.0,no,0.545454545455,f,Fully Paid,0
208283,10000.0,less,36,323.43,B,10.0,MORTGAGE,62000.0,Not Verified,major_purchase,6.75,no,yes,12.0,0.0,no,0.461538461538,f,Fully Paid,0
208284,14000.0,eq,36,465.81,B,1.0,OWN,38000.0,Not Verified,wedding,4.01,no,no,7.0,0.0,no,0.411764705882,f,Fully Paid,0
208285,3000.0,eq,36,107.37,C,4.0,RENT,33000.0,Not Verified,credit_card,22.87,no,yes,9.0,0.0,no,0.75,f,Fully Paid,0
208286,10000.0,eq,36,363.99,D,10.0,RENT,55000.0,Not Verified,debt_consolidation,11.28,no,no,5.0,0.0,no,0.625,f,Fully Paid,0
208287,6400.0,eq,36,215.99,B,5.0,MORTGAGE,65000.0,Not Verified,debt_consolidation,17.08,no,yes,14.0,0.0,no,0.608695652174,f,Fully Paid,0
208288,3600.0,eq,36,118.1,B,2.0,RENT,48000.0,Not Verified,debt_consolidation,10.48,no,yes,5.0,0.0,no,0.5,f,Fully Paid,0
208289,24000.0,eq,36,880.36,D,1.0,MORTGAGE,150000.0,Source Verified,debt_consolidation,18.96,no,no,18.0,0.0,no,0.473684210526,f,Charged Off,1
208290,2000.0,eq,36,62.33,A,10.0,MORTGAGE,32000.0,Not Verified,other,24.52,no,no,9.0,0.0,no,0.45,f,Fully Paid,0
208291,7000.0,eq,36,229.64,B,9.0,RENT,41000.0,Not Verified,debt_consolidation,7.14,no,yes,6.0,0.0,no,0.6,f,Fully Paid,0
208292,4100.0,eq,36,128.3,A,6.0,RENT,50000.0,Verified,debt_consolidation,18.62,no,yes,4.0,0.0,no,0.235294117647,f,Fully Paid,0
208294,19000.0,less,36,594.52,A,1.0,RENT,73600.0,Verified,debt_consolidation,30.68,no,no,13.0,0.0,no,0.52,f,Fully Paid,0
208295,24000.0,less,60,623.24,D,2.0,MORTGAGE,95000.0,Verified,credit_card,16.76,no,no,12.0,0.0,no,0.255319148936,f,Fully Paid,0
208296,12000.0,eq,36,365.23,A,10.0,MORTGAGE,132280.0,Not Verified,other,9.67,no,no,14.0,0.0,no,0.28,f,Fully Paid,0
208297,18000.0,eq,60,464.46,D,1.0,MORTGAGE,60000.0,Verified,credit_card,13.46,no,yes,6.0,0.0,no,0.75,f,Fully Paid,0
208298,5000.0,less,36,168.74,B,4.0,RENT,46260.0,Verified,small_business,10.35,yes,no,4.0,0.0,no,0.2,f,Fully Paid,0
208299,11500.0,eq,36,382.63,B,5.0,OWN,35000.0,Not Verified,credit_card,23.45,no,no,7.0,0.0,no,0.4375,f,Fully Paid,0
208300,3950.0,eq,36,125.43,A,5.0,RENT,17000.0,Verified,debt_consolidation,18.85,no,yes,9.0,0.0,no,0.642857142857,f,Fully Paid,0
208301,18000.0,eq,36,618.09,C,9.0,MORTGAGE,180000.0,Verified,home_improvement,11.3,yes,no,14.0,0.0,no,0.56,f,Fully Paid,0
208303,9000.0,eq,36,308.0,B,4.0,RENT,45000.0,Not Verified,credit_card,15.01,no,no,12.0,0.0,no,0.8,f,Fully Paid,0
208304,35000.0,eq,36,1111.37,A,10.0,MORTGAGE,540000.0,Verified,other,8.92,no,no,12.0,0.0,no,0.260869565217,f,Fully Paid,0
208305,4500.0,eq,36,151.87,B,10.0,RENT,50000.0,Source Verified,credit_card,19.9,no,yes,10.0,0.0,no,0.909090909091,f,Fully Paid,0
208306,16450.0,eq,36,576.72,C,5.0,MORTGAGE,60000.0,Verified,debt_consolidation,23.74,no,yes,16.0,0.0,no,0.470588235294,f,Fully Paid,0
208307,9750.0,eq,36,324.4,B,3.0,RENT,30000.0,Not Verified,credit_card,21.68,no,no,10.0,0.0,no,0.454545454545,f,Fully Paid,0
208308,6000.0,eq,36,202.49,B,3.0,RENT,43000.0,Not Verified,debt_consolidation,27.86,no,yes,14.0,0.0,no,0.777777777778,f,Charged Off,1
208309,19125.0,less,60,493.49,D,10.0,RENT,100000.0,Verified,other,11.26,yes,yes,22.0,0.0,no,0.666666666667,f,Fully Paid,0
208310,13275.0,eq,60,362.81,E,1.0,MORTGAGE,50000.0,Verified,debt_consolidation,12.62,no,no,10.0,0.0,no,0.666666666667,f,Late (31-120 days),0
208311,9300.0,less,36,344.3,D,3.0,RENT,28000.0,Verified,medical,24.9,no,no,7.0,0.0,no,0.388888888889,f,Charged Off,1
208312,1200.0,eq,36,43.84,D,4.0,RENT,21000.0,Not Verified,other,2.86,no,no,2.0,0.0,no,0.5,f,Fully Paid,0
208313,1500.0,eq,36,49.21,B,10.0,RENT,86800.0,Not Verified,other,9.12,no,no,9.0,0.0,no,0.257142857143,f,Fully Paid,0
208314,14000.0,eq,36,452.8,B,1.0,OWN,120000.0,Verified,debt_consolidation,24.18,yes,yes,11.0,0.0,no,0.333333333333,f,Charged Off,1
208315,20000.0,eq,36,696.35,C,10.0,MORTGAGE,75000.0,Verified,credit_card,21.52,yes,no,8.0,0.0,no,0.4,f,Fully Paid,0
208316,20000.0,eq,36,730.6,D,2.0,MORTGAGE,120000.0,Source Verified,debt_consolidation,25.35,no,no,15.0,0.0,no,0.288461538462,f,Fully Paid,0
208317,18000.0,eq,36,582.17,B,5.0,MORTGAGE,50000.0,Source Verified,debt_consolidation,16.46,no,yes,11.0,0.0,no,0.55,f,Fully Paid,0
208318,10000.0,eq,36,332.72,B,7.0,RENT,108000.0,Not Verified,debt_consolidation,17.72,no,no,18.0,0.0,no,0.620689655172,f,Fully Paid,0
208319,10500.0,eq,36,349.36,B,6.0,RENT,38000.0,Not Verified,debt_consolidation,10.32,no,no,10.0,0.0,no,1.0,f,Fully Paid,0
208320,15850.0,eq,36,542.41,B,9.0,RENT,40000.0,Verified,debt_consolidation,17.79,no,no,13.0,0.0,no,0.5,f,Fully Paid,0
208321,35000.0,eq,36,1309.49,E,6.0,MORTGAGE,110000.0,Source Verified,debt_consolidation,11.81,no,yes,12.0,0.0,no,0.255319148936,f,Fully Paid,0
208322,7000.0,eq,36,252.26,D,5.0,RENT,60000.0,Not Verified,moving,8.01,no,yes,8.0,0.0,no,0.8,f,Fully Paid,0
208323,5000.0,eq,36,178.94,C,2.0,RENT,30000.0,Not Verified,credit_card,17.2,no,yes,11.0,0.0,no,0.611111111111,f,Charged Off,1
208324,23800.0,less,60,554.9,B,4.0,RENT,60000.0,Verified,debt_consolidation,17.91,no,yes,17.0,0.0,no,0.425,f,Fully Paid,0
208325,16000.0,eq,36,576.6,D,10.0,RENT,50000.0,Not Verified,debt_consolidation,14.93,no,no,7.0,0.0,no,0.7,f,Fully Paid,0
208326,9000.0,less,36,291.09,B,10.0,OWN,46000.0,Not Verified,credit_card,21.46,no,no,17.0,0.0,no,0.62962962963,f,Charged Off,1
208327,10625.0,eq,36,386.74,D,4.0,RENT,32000.0,Source Verified,debt_consolidation,29.89,no,no,7.0,0.0,no,0.777777777778,f,Fully Paid,0
208328,5000.0,eq,36,175.3,C,4.0,RENT,37500.0,Source Verified,debt_consolidation,17.31,no,yes,9.0,0.0,no,0.333333333333,f,Fully Paid,0
208329,8000.0,eq,36,291.19,D,9.0,RENT,89609.0,Not Verified,debt_consolidation,3.47,yes,no,4.0,0.0,no,0.571428571429,f,Fully Paid,0
208330,6500.0,eq,36,219.36,B,5.0,RENT,43000.0,Not Verified,debt_consolidation,20.9,no,yes,9.0,0.0,no,0.642857142857,f,Fully Paid,0
208331,12000.0,eq,36,381.04,A,2.0,MORTGAGE,48000.0,Not Verified,debt_consolidation,16.0,no,no,12.0,0.0,no,0.857142857143,f,Fully Paid,0
208332,18225.0,eq,60,480.02,D,1.0,RENT,46000.0,Verified,debt_consolidation,11.35,no,yes,7.0,0.0,no,0.333333333333,f,Charged Off,1
208333,6000.0,eq,36,205.33,B,9.0,RENT,63000.0,Not Verified,debt_consolidation,13.45,no,no,11.0,0.0,no,0.6875,f,Fully Paid,0
208334,20000.0,eq,36,623.23,A,1.0,MORTGAGE,145000.0,Source Verified,home_improvement,12.74,no,yes,14.0,0.0,no,0.666666666667,f,Fully Paid,0
208335,15850.0,less,36,581.4,D,7.0,RENT,41000.0,Verified,debt_consolidation,24.41,yes,yes,17.0,0.0,no,0.62962962963,f,Fully Paid,0
